debt_stress_id,scenario_id,structure,fiscal_year,quarter,period_end,opening_term_principal,scheduled_principal_due,scheduled_principal_paid,cash_sweep,maturity_term_payment,ending_term_principal,opening_revolver,revolver_draws,revolver_repayments,maturity_revolver_payment,ending_revolver,ending_bank_debt,retained_debt_proxy,gross_funded_debt,cash_interest_paid,nominal_revolver_availability,usable_revolver_availability,drawability_status,unsupported_maturity_gap,status,source_ids,upstream_ids,limitations
P6D-0001,BASE,proposed,FY2026,Q2,2026-04-30,650,16.25,16.25,0,0,633.75,29.89771875,9.82329762199995342260467161,12.74832594118812365494669627,0,26.97269043081182976765797534,660.7226904308118297676579753,62.619,723.3416904308118297676579753,11.01022829841286105668819804,266.8273095691881702323420247,266.8273095691881702323420247,available_before_analytical_shutoff,0,PASS,SRC-001;SRC-002;SRC-003,P5A-014;P5A-015;P5A-016;P5A-018:P5A-032;SCN-001:SCN-009,Retained debt stays at the Phase 5 conservative opening proxy because principal and interest allocation is unavailable.
P6D-0002,BASE,proposed,FY2026,Q3,2026-07-31,633.75,16.25,16.25,0,0,617.5,26.97269043081182976765797534,9.75074240520298214207305018,12.89225007180105525372279607,0,23.83118276421375665600822945,641.3311827642137566560082294,62.619,703.9501827642137566560082294,10.69350494768797716581977051,269.9688172357862433439917706,269.9688172357862433439917706,available_before_analytical_shutoff,0,PASS,SRC-001;SRC-002;SRC-003,P5A-014;P5A-015;P5A-016;P5A-018:P5A-032;SCN-001:SCN-009,Retained debt stays at the Phase 5 conservative opening proxy because principal and interest allocation is unavailable.
P6D-0003,BASE,proposed,FY2026,Q4,2026-10-31,617.5,16.25,16.25,0,0,601.25,23.83118276421375665600822945,9.50004151390966245599102793,13.38955280778825306503714594,0,19.94167147033516604696211144,621.1916714703351660469621114,62.619,683.8106714703351660469621114,10.36887140235532457125931949,273.8583285296648339530378886,273.8583285296648339530378886,available_before_analytical_shutoff,0,PASS,SRC-001;SRC-002;SRC-003,P5A-014;P5A-015;P5A-016;P5A-018:P5A-032;SCN-001:SCN-009,Retained debt stays at the Phase 5 conservative opening proxy because principal and interest allocation is unavailable.
P6D-0004,BASE,proposed,FY2027,Q1,2027-01-31,601.25,16.25,16.25,0,0,585,19.94167147033516604696211144,17.69930630249826282411274953,0,0,37.64097777283342887107486097,622.640977772833428871074861,62.619,685.259977772833428871074861,10.21494666940434705336392094,256.159022227166571128925139,256.159022227166571128925139,available_before_analytical_shutoff,0,PASS,SRC-001;SRC-002;SRC-003,P5A-014;P5A-015;P5A-016;P5A-018:P5A-032;SCN-001:SCN-009,Retained debt stays at the Phase 5 conservative opening proxy because principal and interest allocation is unavailable.
P6D-0005,BASE,proposed,FY2027,Q2,2027-04-30,585,16.25,16.25,0,0,568.75,37.64097777283342887107486097,9.21659554095011557344217404,13.95181031365573224390248995,0,32.90576300012781220061454506,601.6557630001278122006145451,62.619,664.2747630001278122006145451,10.0549563458368440175397007,260.8942369998721877993854549,260.8942369998721877993854549,available_before_analytical_shutoff,0,PASS,SRC-001;SRC-002;SRC-003,P5A-014;P5A-015;P5A-016;P5A-018:P5A-032;SCN-001:SCN-009,Retained debt stays at the Phase 5 conservative opening proxy because principal and interest allocation is unavailable.
P6D-0006,BASE,proposed,FY2027,Q3,2027-07-31,568.75,16.25,16.25,0,0,552.5,32.90576300012781220061454506,9.36811151960029874869724757,13.65125569520263964012398207,0,28.62261882452547130918781056,581.1226188245254713091878106,62.619,643.7416188245254713091878106,9.713977788930567504048012691,265.1773811754745286908121894,265.1773811754745286908121894,available_before_analytical_shutoff,0,PASS,SRC-001;SRC-002;SRC-003,P5A-014;P5A-015;P5A-016;P5A-018:P5A-032;SCN-001:SCN-009,Retained debt stays at the Phase 5 conservative opening proxy because principal and interest allocation is unavailable.
P6D-0007,BASE,proposed,FY2027,Q4,2027-10-31,552.5,16.25,16.25,0,0,536.25,28.62261882452547130918781056,9.11138505071147744891732452,14.16051106609547155261386342,0,23.57349280914147720549127166,559.8234928091414772054912717,62.619,622.4424928091414772054912717,9.370445577138563611716138896,270.2265071908585227945087283,270.2265071908585227945087283,available_before_analytical_shutoff,0,PASS,SRC-001;SRC-002;SRC-003,P5A-014;P5A-015;P5A-016;P5A-018:P5A-032;SCN-001:SCN-009,Retained debt stays at the Phase 5 conservative opening proxy because principal and interest allocation is unavailable.
P6D-0008,BASE,proposed,FY2028,Q1,2028-01-31,536.25,16.25,16.25,0,0,520,23.57349280914147720549127166,16.38067224674729826726711926,0,0,39.95416505588877547275839092,559.9541650558887754727583909,62.619,622.5731650558887754727583909,9.196171403894209844412559321,253.8458349441112245272416091,253.8458349441112245272416091,available_before_analytical_shutoff,0,PASS,SRC-001;SRC-002;SRC-003,P5A-014;P5A-015;P5A-016;P5A-018:P5A-032;SCN-001:SCN-009,Retained debt stays at the Phase 5 conservative opening proxy because principal and interest allocation is unavailable.
P6D-0009,BASE,proposed,FY2028,Q2,2028-04-30,520,16.25,16.25,0,0,503.75,39.95416505588877547275839092,8.76751129288010757581313996,14.84263612644740552009135949,0,33.87904022232147752848017139,537.6290402223214775284801714,62.619,600.2480402223214775284801714,9.014348211947199182204597119,259.9209597776785224715198286,259.9209597776785224715198286,available_before_analytical_shutoff,0,PASS,SRC-001;SRC-002;SRC-003,P5A-014;P5A-015;P5A-016;P5A-018:P5A-032;SCN-001:SCN-009,Retained debt stays at the Phase 5 conservative opening proxy because principal and interest allocation is unavailable.
P6D-0010,BASE,proposed,FY2028,Q3,2028-07-31,503.75,16.25,16.25,0,0,487.5,33.87904022232147752848017139,8.91158343403700014993523605,14.55684747365386995299853603,0,28.23377618270460772541687141,515.7337761827046077254168714,62.619,578.3527761827046077254168714,8.651179678116925269701560158,265.5662238172953922745831286,265.5662238172953922745831286,available_before_analytical_shutoff,0,PASS,SRC-001;SRC-002;SRC-003,P5A-014;P5A-015;P5A-016;P5A-018:P5A-032;SCN-001:SCN-009,Retained debt stays at the Phase 5 conservative opening proxy because principal and interest allocation is unavailable.
P6D-0011,BASE,proposed,FY2028,Q4,2028-10-31,487.5,16.25,16.25,0,0,471.25,28.23377618270460772541687141,8.64730012148327258081522043,15.08109297485935604137755903,0,21.79998332932852426485453281,493.0499833293285242648545328,62.619,555.6689833293285242648545328,8.285089931106661190907453886,272.0000166706714757351454672,272.0000166706714757351454672,available_before_analytical_shutoff,0,PASS,SRC-001;SRC-002;SRC-003,P5A-014;P5A-015;P5A-016;P5A-018:P5A-032;SCN-001:SCN-009,Retained debt stays at the Phase 5 conservative opening proxy because principal and interest allocation is unavailable.
P6D-0012,BASE,proposed,FY2029,Q1,2029-01-31,471.25,16.25,16.25,0,0,455,21.79998332932852426485453281,15.89525553081652285868342556,0.70368874314699284000007708,0,36.99155011699805428353788129,491.9915501169980542835378813,62.619,554.6105501169980542835378813,8.089674744837512923039359913,256.8084498830019457164621187,256.8084498830019457164621187,available_before_analytical_shutoff,0,PASS,SRC-001;SRC-002;SRC-003,P5A-014;P5A-015;P5A-016;P5A-018:P5A-032;SCN-001:SCN-009,Retained debt stays at the Phase 5 conservative opening proxy because principal and interest allocation is unavailable.
P6D-0013,BASE,proposed,FY2029,Q2,2029-04-30,455,16.25,16.25,0,0,438.75,36.99155011699805428353788129,8.36255878906840482069074848,15.64592002006071920819140574,0,29.70818888600573989603722403,468.458188886005739896037224,62.619,531.077188886005739896037224,7.888163765196044876553997312,264.091811113994260103962776,264.091811113994260103962776,available_before_analytical_shutoff,0,PASS,SRC-001;SRC-002;SRC-003,P5A-014;P5A-015;P5A-016;P5A-018:P5A-032;SCN-001:SCN-009,Retained debt stays at the Phase 5 conservative opening proxy because principal and interest allocation is unavailable.
P6D-0014,BASE,proposed,FY2029,Q3,2029-07-31,438.75,16.25,16.25,0,0,422.5,29.70818888600573989603722403,8.49991794431104742551016761,15.37344757944568013887856318,0,22.83465925087110718266882846,445.3346592508711071826688285,62.619,507.9536592508711071826688285,7.504985859006219014519645639,270.9653407491288928173311715,270.9653407491288928173311715,available_before_analytical_shutoff,0,PASS,SRC-001;SRC-002;SRC-003,P5A-014;P5A-015;P5A-016;P5A-018:P5A-032;SCN-001:SCN-009,Retained debt stays at the Phase 5 conservative opening proxy because principal and interest allocation is unavailable.
P6D-0015,BASE,proposed,FY2029,Q4,2029-10-31,422.5,16.25,16.25,0,0,406.25,22.83465925087110718266882846,8.22882074280917642587972734,15.91120944909781861857885126,0,15.15227054458246498996970454,421.4022705445824649899697045,62.619,484.0212705445824649899697045,7.118555293624490390154381911,278.6477294554175350100302955,278.6477294554175350100302955,available_before_analytical_shutoff,0,PASS,SRC-001;SRC-002;SRC-003,P5A-014;P5A-015;P5A-016;P5A-018:P5A-032;SCN-001:SCN-009,Retained debt stays at the Phase 5 conservative opening proxy because principal and interest allocation is unavailable.
P6D-0016,BASE,proposed,FY2030,Q1,2030-01-31,406.25,16.25,16.25,0,0,390,15.15227054458246498996970454,15.46797116162290183450433573,1.55127123377299960547064306,0,29.06897047243236721900339721,419.0689704724323672190033972,62.619,481.6879704724323672190033972,6.902416694818955933817095315,264.7310295275676327809966028,264.7310295275676327809966028,available_before_analytical_shutoff,0,PASS,SRC-001;SRC-002;SRC-003,P5A-014;P5A-015;P5A-016;P5A-018:P5A-032;SCN-001:SCN-009,Retained debt stays at the Phase 5 conservative opening proxy because principal and interest allocation is unavailable.
P6D-0017,BASE,proposed,FY2030,Q2,2030-04-30,390,16.25,16.25,0,0,373.75,29.06897047243236721900339721,7.92838647345554211953587947,16.50716578321021453760219571,0,20.49019116267769480093708097,394.240191162677694800937081,62.619,456.859191162677694800937081,6.679797660808782137006736968,273.309808837322305199062919,273.309808837322305199062919,available_before_analytical_shutoff,0,PASS,SRC-001;SRC-002;SRC-003,P5A-014;P5A-015;P5A-016;P5A-018:P5A-032;SCN-001:SCN-009,Retained debt stays at the Phase 5 conservative opening proxy because principal and interest allocation is unavailable.
P6D-0018,BASE,proposed,FY2030,Q3,2030-07-31,373.75,16.25,16.25,0,0,357.5,20.49019116267769480093708097,8.05854874318587597196232224,16.24896944204338328238472484,0,12.29977046382018749051467837,369.7997704638201874905146784,62.619,432.4187704638201874905146784,6.275166594895990896172441266,281.5002295361798125094853216,281.5002295361798125094853216,available_before_analytical_shutoff,0,PASS,SRC-001;SRC-002;SRC-003,P5A-014;P5A-015;P5A-016;P5A-018:P5A-032;SCN-001:SCN-009,Retained debt stays at the Phase 5 conservative opening proxy because principal and interest allocation is unavailable.
P6D-0019,BASE,proposed,FY2030,Q4,2030-10-31,357.5,16.25,16.25,0,0,341.25,12.29977046382018749051467837,3.30340584600539686365996683,12.29977046382018749051467837,0,3.30340584600539686365996683,344.5534058460053968636599668,62.619,407.1724058460053968636599668,5.891640620998344127684222945,290.4965941539946031363400332,290.4965941539946031363400332,available_before_analytical_shutoff,0,PASS,SRC-001;SRC-002;SRC-003,P5A-014;P5A-015;P5A-016;P5A-018:P5A-032;SCN-001:SCN-009,Retained debt stays at the Phase 5 conservative opening proxy because principal and interest allocation is unavailable.
P6D-0020,BASE,proposed,FY2031,Q1,2031-01-31,341.25,16.25,16.25,0,0,325,3.30340584600539686365996683,15.04155563021491000735910037,2.39713025462714612442658393,0,15.94783122159316074659248327,340.9478312215931607465924833,62.619,403.5668312215931607465924833,5.629750962137643361373299317,0,0,available_before_analytical_shutoff,340.9478312215931607465924833,MATURITY_SHORTFALL,SRC-001;SRC-002;SRC-003,P5A-014;P5A-015;P5A-016;P5A-018:P5A-032;SCN-001:SCN-009,Retained debt stays at the Phase 5 conservative opening proxy because principal and interest allocation is unavailable.
P6D-0021,BASE,existing,FY2026,Q2,2026-04-30,462.5,6.25,6.25,0,0,456.25,207.39771875,0,13.0906350550697059003983608,0,194.3070836949302940996016392,650.5570836949302940996016392,62.619,713.1760836949302940996016392,10.8446215625313253886318619,274.4929163050697059003983608,274.4929163050697059003983608,existing_contractual_drawability_not_reconstructed,0,PASS,SRC-001;SRC-002;SRC-003,P5A-014;P5A-015;P5A-016;P5A-018:P5A-032;SCN-001:SCN-009,Retained debt stays at the Phase 5 conservative opening proxy because principal and interest allocation is unavailable.
P6D-0022,BASE,existing,FY2026,Q3,2026-07-31,456.25,6.25,6.25,0,0,450,194.3070836949302940996016392,0,13.30985696157656791046603753,0,180.9972267333537261891356016,630.9972267333537261891356016,62.619,693.6162267333537261891356016,10.52515565270948236700347887,287.8027732666462738108643984,287.8027732666462738108643984,existing_contractual_drawability_not_reconstructed,0,PASS,SRC-001;SRC-002;SRC-003,P5A-014;P5A-015;P5A-016;P5A-018:P5A-032;SCN-001:SCN-009,Retained debt stays at the Phase 5 conservative opening proxy because principal and interest allocation is unavailable.
P6D-0023,BASE,existing,FY2026,Q4,2026-10-31,450,6.25,6.25,0,0,443.75,180.9972267333537261891356016,0,14.06064856658004592162156821,0,166.9365781667736802675140334,610.6865781667736802675140334,62.619,673.3055781667736802675140334,10.19773412965386925868386928,301.8634218332263197324859666,301.8634218332263197324859666,existing_contractual_drawability_not_reconstructed,0,PASS,SRC-001;SRC-002;SRC-003,P5A-014;P5A-015;P5A-016;P5A-018:P5A-032;SCN-001:SCN-009,Retained debt stays at the Phase 5 conservative opening proxy because principal and interest allocation is unavailable.
P6D-0024,BASE,existing,FY2027,Q1,2027-01-31,443.75,6.25,6.25,0,0,437.5,166.9365781667736802675140334,7.52533488128480557646825949,0,0,174.4619130480584858439822928,611.9619130480584858439822928,62.619,674.5809130480584858439822928,10.04097524819088980571943091,294.3380869519415141560177072,294.3380869519415141560177072,existing_contractual_drawability_not_reconstructed,0,PASS,SRC-001;SRC-002;SRC-003,P5A-014;P5A-015;P5A-016;P5A-018:P5A-032;SCN-001:SCN-009,Retained debt stays at the Phase 5 conservative opening proxy because principal and interest allocation is unavailable.
P6D-0025,BASE,existing,FY2027,Q2,2027-04-30,437.5,6.25,6.25,0,0,431.25,174.4619130480584858439822928,0,14.91206727783948390405778386,0,159.5498457702190019399245089,590.7998457702190019399245089,62.619,653.4188457702190019399245089,9.878103840702976783942232743,309.2501542297809980600754911,309.2501542297809980600754911,existing_contractual_drawability_not_reconstructed,0,PASS,SRC-001;SRC-002;SRC-003,P5A-014;P5A-015;P5A-016;P5A-018:P5A-032;SCN-001:SCN-009,Retained debt stays at the Phase 5 conservative opening proxy because principal and interest allocation is unavailable.
P6D-0026,BASE,existing,FY2027,Q3,2027-07-31,431.25,6.25,6.25,0,0,425,159.5498457702190019399245089,0,14.46292547734700454148581931,0,145.0869202928719973984386896,570.0869202928719973984386896,62.619,632.7059202928719973984386896,9.534196487185903853988927882,323.7130797071280026015613104,323.7130797071280026015613104,existing_contractual_drawability_not_reconstructed,0,PASS,SRC-001;SRC-002;SRC-003,P5A-014;P5A-015;P5A-016;P5A-018:P5A-032;SCN-001:SCN-009,Retained debt stays at the Phase 5 conservative opening proxy because principal and interest allocation is unavailable.
P6D-0027,BASE,existing,FY2027,Q4,2027-10-31,425,6.25,6.25,0,0,418.75,145.0869202928719973984386896,0,15.23188461658413211036927773,0,129.8550356762878652880694119,548.6050356762878652880694119,62.619,611.2240356762878652880694119,9.187686975938425605043400067,338.9449643237121347119305881,338.9449643237121347119305881,existing_contractual_drawability_not_reconstructed,0,PASS,SRC-001;SRC-002;SRC-003,P5A-014;P5A-015;P5A-016;P5A-018:P5A-032;SCN-001:SCN-009,Retained debt stays at the Phase 5 conservative opening proxy because principal and interest allocation is unavailable.
P6D-0028,BASE,existing,FY2028,Q1,2028-01-31,418.75,6.25,6.25,0,0,412.5,129.8550356762878652880694119,6.23152834065594893189762059,0.03664130064174518389435519,0,136.0499227163020690360726773,548.5499227163020690360726773,62.619,611.1689227163020690360726773,9.010386197161115325148705459,332.7500772836979309639273227,332.7500772836979309639273227,existing_contractual_drawability_not_reconstructed,0,PASS,SRC-001;SRC-002;SRC-003,P5A-014;P5A-015;P5A-016;P5A-018:P5A-032;SCN-001:SCN-009,Retained debt stays at the Phase 5 conservative opening proxy because principal and interest allocation is unavailable.
P6D-0029,BASE,existing,FY2028,Q2,2028-04-30,412.5,6.25,6.25,0,0,406.25,136.0499227163020690360726773,0,16.26398676847361003361267756,0,119.7859359478284590024599998,526.0359359478284590024599998,62.619,588.6549359478284590024599998,8.825486277040887092870139078,349.0140640521715409975400002,349.0140640521715409975400002,existing_contractual_drawability_not_reconstructed,0,PASS,SRC-001;SRC-002;SRC-003,P5A-014;P5A-015;P5A-016;P5A-018:P5A-032;SCN-001:SCN-009,Retained debt stays at the Phase 5 conservative opening proxy because principal and interest allocation is unavailable.
P6D-0030,BASE,existing,FY2028,Q3,2028-07-31,406.25,6.25,6.25,0,0,400,119.7859359478284590024599998,0,15.8372536553804214677424361,0,103.9486822924480375347175637,503.9486822924480375347175637,62.619,566.5676822924480375347175637,8.459190062353373605022424043,364.8513177075519624652824363,364.8513177075519624652824363,existing_contractual_drawability_not_reconstructed,0,PASS,SRC-001;SRC-002;SRC-003,P5A-014;P5A-015;P5A-016;P5A-018:P5A-032;SCN-001:SCN-009,Retained debt stays at the Phase 5 conservative opening proxy because principal and interest allocation is unavailable.
P6D-0031,BASE,existing,FY2028,Q4,2028-10-31,400,6.25,6.25,0,0,393.75,103.9486822924480375347175637,0,16.62896194649863984235978723,0,87.31972034594939769235777647,481.0697203459493976923577765,62.619,543.6887203459493976923577765,8.089920837984104809110005239,381.4802796540506023076422235,381.4802796540506023076422235,existing_contractual_drawability_not_reconstructed,0,PASS,SRC-001;SRC-002;SRC-003,P5A-014;P5A-015;P5A-016;P5A-018:P5A-032;SCN-001:SCN-009,Retained debt stays at the Phase 5 conservative opening proxy because principal and interest allocation is unavailable.
P6D-0032,BASE,existing,FY2029,Q1,2029-01-31,393.75,6.25,6.25,0,0,387.5,87.31972034594939769235777647,5.82875937749816810531641129,0.83559381459692307601832792,0,92.31288590885064272165585984,479.8128859088506427216558598,62.619,542.4318859088506427216558598,7.891273520069227933654094798,376.4871140911493572783441402,376.4871140911493572783441402,existing_contractual_drawability_not_reconstructed,0,PASS,SRC-001;SRC-002;SRC-003,P5A-014;P5A-015;P5A-016;P5A-018:P5A-032;SCN-001:SCN-009,Retained debt stays at the Phase 5 conservative opening proxy because principal and interest allocation is unavailable.
P6D-0033,BASE,existing,FY2029,Q2,2029-04-30,387.5,6.25,6.25,0,0,381.25,92.31288590885064272165585984,0,17.4850481136835073344359077,0,74.82783779516713538721995214,456.0778377951671353872199521,62.619,518.6968377951671353872199521,7.686476882504851929618746876,393.9721622048328646127800479,393.9721622048328646127800479,existing_contractual_drawability_not_reconstructed,0,PASS,SRC-001;SRC-002;SRC-003,P5A-014;P5A-015;P5A-016;P5A-018:P5A-032;SCN-001:SCN-009,Retained debt stays at the Phase 5 conservative opening proxy because principal and interest allocation is unavailable.
P6D-0034,BASE,existing,FY2029,Q3,2029-07-31,381.25,6.25,6.25,0,0,375,74.82783779516713538721995214,0,17.07855658845711773229253927,0,57.74928120671001765492741287,432.7492812067100176549274129,62.619,495.3682812067100176549274129,7.299958905683733995595501935,0,0,existing_contractual_drawability_not_reconstructed,432.7492812067100176549274129,MATURITY_SHORTFALL,SRC-001;SRC-002;SRC-003,P5A-014;P5A-015;P5A-016;P5A-018:P5A-032;SCN-001:SCN-009,Retained debt stays at the Phase 5 conservative opening proxy because principal and interest allocation is unavailable.
P6D-0035,MODERATE_UNMITIGATED,proposed,FY2026,Q2,2026-04-30,650,16.25,16.25,0,0,633.75,29.89771875,83.14093729303857799284278996,0,0,113.03865604303857799284279,746.78865604303857799284279,62.619,809.40765604303857799284279,13.41024113953104624366126085,180.76134395696142200715721,180.76134395696142200715721,available_before_analytical_shutoff,0,PASS,SRC-001;SRC-002;SRC-003,P5A-014;P5A-015;P5A-016;P5A-018:P5A-032;SCN-001:SCN-009,Retained debt stays at the Phase 5 conservative opening proxy because principal and interest allocation is unavailable.
P6D-0036,MODERATE_UNMITIGATED,proposed,FY2026,Q3,2026-07-31,633.75,16.25,16.25,0,0,617.5,113.03865604303857799284279,8.5508379262706168279130489,2.28272567264091338950081445,0,119.3067682966682814312550245,736.8067682966682814312550245,62.619,799.4257682966682814312550245,14.0975130086878459550478218,174.4932317033317185687449755,174.4932317033317185687449755,available_before_analytical_shutoff,0,PASS,SRC-001;SRC-002;SRC-003,P5A-014;P5A-015;P5A-016;P5A-018:P5A-032;SCN-001:SCN-009,Retained debt stays at the Phase 5 conservative opening proxy because principal and interest allocation is unavailable.
P6D-0037,MODERATE_UNMITIGATED,proposed,FY2026,Q4,2026-10-31,617.5,16.25,16.25,0,0,601.25,119.3067682966682814312550245,7.07689879915155669831899351,2.92331421049058784237659764,0,123.4603528853292502871974204,724.7103528853292502871974204,62.619,787.3293528853292502871974204,13.89226519720170350060195105,170.3396471146707497128025796,170.3396471146707497128025796,continued_after_analytical_warning,0,BREACHED_ANALYTICAL_THRESHOLD,SRC-001;SRC-002;SRC-003,P5A-014;P5A-015;P5A-016;P5A-018:P5A-032;SCN-001:SCN-009,Retained debt stays at the Phase 5 conservative opening proxy because principal and interest allocation is unavailable.
P6D-0038,MODERATE_UNMITIGATED,proposed,FY2027,Q1,2027-01-31,601.25,16.25,16.25,0,0,585,123.4603528853292502871974204,23.81582546165425883157410963,0,0,147.27617834698350911877153,732.27617834698350911877153,62.619,794.89517834698350911877153,13.81137084003162077088060051,146.52382165301649088122847,146.52382165301649088122847,continued_after_analytical_warning,0,BREACHED_ANALYTICAL_THRESHOLD,SRC-001;SRC-002;SRC-003,P5A-014;P5A-015;P5A-016;P5A-018:P5A-032;SCN-001:SCN-009,Retained debt stays at the Phase 5 conservative opening proxy because principal and interest allocation is unavailable.
P6D-0039,MODERATE_UNMITIGATED,proposed,FY2027,Q2,2027-04-30,585,16.25,16.25,0,0,568.75,147.27617834698350911877153,0,12.28183746600321433726960703,0,134.9943408809802947815019229,703.7443408809802947815019229,62.619,766.3633408809802947815019229,13.22928336891000934694359618,158.8056591190197052184980771,158.8056591190197052184980771,continued_after_analytical_warning,0,BREACHED_ANALYTICAL_THRESHOLD,SRC-001;SRC-002;SRC-003,P5A-014;P5A-015;P5A-016;P5A-018:P5A-032;SCN-001:SCN-009,Retained debt stays at the Phase 5 conservative opening proxy because principal and interest allocation is unavailable.
P6D-0040,MODERATE_UNMITIGATED,proposed,FY2027,Q3,2027-07-31,568.75,16.25,16.25,0,0,552.5,134.9943408809802947815019229,0,13.26665878743329298980869207,0,121.7276820935470017916932309,674.2276820935470017916932309,62.619,736.8466820935470017916932309,12.26449584995710871005651014,172.0723179064529982083067691,172.0723179064529982083067691,continued_after_analytical_warning,0,BREACHED_ANALYTICAL_THRESHOLD,SRC-001;SRC-002;SRC-003,P5A-014;P5A-015;P5A-016;P5A-018:P5A-032;SCN-001:SCN-009,Retained debt stays at the Phase 5 conservative opening proxy because principal and interest allocation is unavailable.
P6D-0041,MODERATE_UNMITIGATED,proposed,FY2027,Q4,2027-10-31,552.5,16.25,16.25,0,0,536.25,121.7276820935470017916932309,0,16.31994558889229706351237866,0,105.4077365046547047281808523,641.6577365046547047281808523,62.619,704.2767365046547047281808523,11.30513908757509058953650604,188.3922634953452952718191477,188.3922634953452952718191477,continued_after_analytical_warning,0,BREACHED_ANALYTICAL_THRESHOLD,SRC-001;SRC-002;SRC-003,P5A-014;P5A-015;P5A-016;P5A-018:P5A-032;SCN-001:SCN-009,Retained debt stays at the Phase 5 conservative opening proxy because principal and interest allocation is unavailable.
P6D-0042,MODERATE_UNMITIGATED,proposed,FY2028,Q1,2028-01-31,536.25,16.25,16.25,0,0,520,105.4077365046547047281808523,11.46121088502944026953916443,9.49927986555501627982462413,0,107.3696675241291287178953926,627.3696675241291287178953926,62.619,689.9886675241291287178953926,10.42217308407134837029244776,186.4303324758708712821046074,186.4303324758708712821046074,continued_after_analytical_warning,0,BREACHED_ANALYTICAL_THRESHOLD,SRC-001;SRC-002;SRC-003,P5A-014;P5A-015;P5A-016;P5A-018:P5A-032;SCN-001:SCN-009,Retained debt stays at the Phase 5 conservative opening proxy because principal and interest allocation is unavailable.
P6D-0043,MODERATE_UNMITIGATED,proposed,FY2028,Q2,2028-04-30,520,16.25,16.25,0,0,503.75,107.3696675241291287178953926,10.01453037888416138937773707,12.36898714937815069437872211,0,105.0152107536351394128944075,608.7652107536351394128944075,62.619,671.3842107536351394128944075,10.1521294737407914310708795,188.7847892463648605871055925,188.7847892463648605871055925,continued_after_analytical_warning,0,PASS,SRC-001;SRC-002;SRC-003,P5A-014;P5A-015;P5A-016;P5A-018:P5A-032;SCN-001:SCN-009,Retained debt stays at the Phase 5 conservative opening proxy because principal and interest allocation is unavailable.
P6D-0044,MODERATE_UNMITIGATED,proposed,FY2028,Q3,2028-07-31,503.75,16.25,16.25,0,0,487.5,105.0152107536351394128944075,9.94705810721356995038639716,12.50282849765560184366106541,0,102.4594403631931075196197392,589.9594403631931075196197392,62.619,652.5784403631931075196197392,9.844902006172638551327939414,191.3405596368068924803802608,191.3405596368068924803802608,continued_after_analytical_warning,0,PASS,SRC-001;SRC-002;SRC-003,P5A-014;P5A-015;P5A-016;P5A-018:P5A-032;SCN-001:SCN-009,Retained debt stays at the Phase 5 conservative opening proxy because principal and interest allocation is unavailable.
P6D-0045,MODERATE_UNMITIGATED,proposed,FY2028,Q4,2028-10-31,487.5,16.25,16.25,0,0,471.25,102.4594403631931075196197392,9.37413316452539781542550482,13.63931086133728438775357115,0,98.19426266638122094729167287,569.4442626663812209472916729,62.619,632.0632626663812209472916729,9.522012880289255165085606243,195.6057373336187790527083271,195.6057373336187790527083271,continued_after_analytical_warning,0,PASS,SRC-001;SRC-002;SRC-003,P5A-014;P5A-015;P5A-016;P5A-018:P5A-032;SCN-001:SCN-009,Retained debt stays at the Phase 5 conservative opening proxy because principal and interest allocation is unavailable.
P6D-0046,MODERATE_UNMITIGATED,proposed,FY2029,Q1,2029-01-31,471.25,16.25,16.25,0,0,455,98.19426266638122094729167287,16.45670751178442880523718432,0,0,114.6509701781656497525288572,569.6509701781656497525288572,62.619,632.2699701781656497525288572,9.354815468952411709593195751,179.1490298218343502474711428,179.1490298218343502474711428,continued_after_analytical_warning,0,PASS,SRC-001;SRC-002;SRC-003,P5A-014;P5A-015;P5A-016;P5A-018:P5A-032;SCN-001:SCN-009,Retained debt stays at the Phase 5 conservative opening proxy because principal and interest allocation is unavailable.
P6D-0047,MODERATE_UNMITIGATED,proposed,FY2029,Q2,2029-04-30,455,16.25,16.25,0,0,438.75,114.6509701781656497525288572,8.79360547896875816935242211,14.79087440327083219220483617,0,108.6537012538635757296764431,547.4037012538635757296764431,62.619,610.0227012538635757296764431,9.174256071886285241202240512,185.1462987461364242703235569,185.1462987461364242703235569,continued_after_analytical_warning,0,PASS,SRC-001;SRC-002;SRC-003,P5A-014;P5A-015;P5A-016;P5A-018:P5A-032;SCN-001:SCN-009,Retained debt stays at the Phase 5 conservative opening proxy because principal and interest allocation is unavailable.
P6D-0048,MODERATE_UNMITIGATED,proposed,FY2029,Q3,2029-07-31,438.75,16.25,16.25,0,0,422.5,108.6537012538635757296764431,8.93810305774416084332860494,14.50424183129302291521843824,0,103.0875624803147136577866098,525.5875624803147136577866098,62.619,588.2065624803147136577866098,8.812376720591989655998207921,190.7124375196852863422133902,190.7124375196852863422133902,continued_after_analytical_warning,0,PASS,SRC-001;SRC-002;SRC-003,P5A-014;P5A-015;P5A-016;P5A-018:P5A-032;SCN-001:SCN-009,Retained debt stays at the Phase 5 conservative opening proxy because principal and interest allocation is unavailable.
